internal_porin,internal_AcrAB-TolC,internal_antibiotic,external_antibiotic,fluxes_antibiotic_import,fluxes_antibiotic_export,exchange_antibiotic,global_growth_rate,global_mass,global_volume,global_mmol_to_counts,global_prior_mass,global_density,time
1.0,1.0,0.05183029678440737,0.9369742397054185,6.0963652256173184e-05,1.5890272299811506e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,976.0
1.0,1.0,0.05187535604160547,0.9369194419162018,6.0962260492082295e-05,1.590300329398473e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,977.0
1.0,1.0,0.051920401181694754,0.9368646441269851,6.096086862874664e-05,1.5915728539458568e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,978.0
1.0,1.0,0.051965432210321065,0.9368098463377684,6.0959476666155627e-05,1.5928448039847177e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,979.0
1.0,1.0,0.0520104491331266,0.9367550485485517,6.0958084604298625e-05,1.5941161798761518e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,980.0
1.0,1.0,0.052055451955749954,0.936700250759335,6.095669244316501e-05,1.5953869819809337e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,981.0
1.0,1.0,0.052100440683826105,0.9366454529701184,6.095530018274418e-05,1.596657210659518e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,982.0
1.0,1.0,0.05214541532298641,0.9365906551809017,6.0953907823025484e-05,1.5979268662720394e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,983.0
1.0,1.0,0.05219037587885862,0.936535857391685,6.095251536399833e-05,1.599195949178313e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,984.0
1.0,1.0,0.0522353223570669,0.9364810596024683,6.095112280565208e-05,1.6004644597378344e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,985.0
1.0,1.0,0.052280254763231775,0.9364262618132516,6.09497301479761e-05,1.6017323983097816e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,986.0
1.0,1.0,0.052325173102970204,0.9363714640240349,6.0948337390959775e-05,1.602999765253012e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,987.0
1.0,1.0,0.05237007738189554,0.9363166662348182,6.0946944534592476e-05,1.604266560926068e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,988.0
1.0,1.0,0.05241496760561753,0.9362618684456016,6.0945551578863564e-05,1.605532785687172e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,989.0
1.0,1.0,0.052459843779742346,0.9362070706563849,6.09441585237624e-05,1.6067984398942295e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,990.0
1.0,1.0,0.05250470590987258,0.9361522728671682,6.0942765369278365e-05,1.6080635239048296e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,991.0
1.0,1.0,0.05254955400160722,0.9360974750779515,6.0941372115400815e-05,1.6093280380762437e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,992.0
1.0,1.0,0.05259438806054168,0.9360426772887348,6.0939978762119117e-05,1.6105919827654283e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,993.0
1.0,1.0,0.05263920809226781,0.9359878794995181,6.0938585309422625e-05,1.6118553583290225e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,994.0
1.0,1.0,0.05268401410237388,0.9359330817103014,6.09371917573007e-05,1.6131181651233516e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,995.0
1.0,1.0,0.05272880609644458,0.9358782839210847,6.0935798105742714e-05,1.6143804035044244e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,996.0
1.0,1.0,0.05277358408006104,0.935823486131868,6.0934404354738e-05,1.6156420738279346e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,997.0
1.0,1.0,0.05281834805880082,0.9357686883426514,6.093301050427594e-05,1.6169031764492635e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,998.0
1.0,1.0,0.05286309803823793,0.9357138905534347,6.0931616554345864e-05,1.618163711723475e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,999.0
1.0,1.0,0.052907834023942814,0.935659092764218,6.093022250493715e-05,1.619423680005322e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1000.0
1.0,1.0,0.05295255602148236,0.9356042949750013,6.092882835603912e-05,1.6206830816492433e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1001.0
1.0,1.0,0.05299726403641991,0.9355494971857846,6.092743410764115e-05,1.621941917009364e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1002.0
1.0,1.0,0.05304195807431525,0.9354946993965679,6.092603975973257e-05,1.6232001864394974e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1003.0
1.0,1.0,0.05308663814072462,0.9354399016073512,6.092464531230273e-05,1.624457890293143e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1004.0
1.0,1.0,0.05313130424120072,0.9353851038181346,6.092325076534098e-05,1.625715028923489e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1005.0
1.0,1.0,0.05317595638129272,0.9353303060289179,6.092185611883665e-05,1.6269716026834137e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1006.0
1.0,1.0,0.05322059456654625,0.9352755082397012,6.092046137277909e-05,1.628227611925481e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1007.0
1.0,1.0,0.053265218802503386,0.9352207104504845,6.091906652715764e-05,1.629483057001947e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1008.0
1.0,1.0,0.0533098290947027,0.9351659126612678,6.091767158196165e-05,1.630737938264754e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1009.0
1.0,1.0,0.05335442544867922,0.9351111148720511,6.091627653718043e-05,1.6319922560655366e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1010.0
1.0,1.0,0.05339900786996447,0.9350563170828344,6.091488139280335e-05,1.6332460107556187e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1011.0
1.0,1.0,0.05344357636408643,0.9350015192936177,6.091348614881971e-05,1.6344992026860138e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1012.0
1.0,1.0,0.053488130936569574,0.9349467215044011,6.0912090805218876e-05,1.6357518322074276e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1013.0
1.0,1.0,0.05353267159293486,0.9348935842542515,6.0910695361990154e-05,1.6370038996702563e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1014.0
1.0,1.0,0.05357719838099038,0.934840447004102,6.09093421097647e-05,1.6382554054245873e-05,0.0,0.0,1339.0,1.2172727272727273,733058.7706945455,1339.0,1100.0,1015.0
